pitch_rad,pitch_rate_rad,yaw_rad,yaw_rate_rad,pwm
0.01895,0.747891,0.004039,0.151758,-32.0
0.029145,-0.036042,0.00361,-0.266588,-54.0
0.015439,-0.514342,0.005388,0.253014,-20.0
0.013467,0.067879,0.008558,-0.114438,-18.0
0.019308,-0.02032,0.010918,0.080879,-32.0
0.011083,-0.601209,0.01582,0.30604,-12.0
-4.1e-05,-0.52953,0.023692,0.214111,13.0
-0.003858,-0.320357,0.022776,0.019593,20.0
-0.013315,-0.365123,0.024408,-0.008119,43.0
-0.009288,0.432399,0.0244,0.165881,31.0
-0.00368,0.146219,0.026104,0.068889,19.0
-0.007609,-0.145558,0.026065,-0.04196,29.0
-0.00635,0.424672,0.025756,0.081146,25.0
-0.004249,-0.001668,0.027862,0.108325,21.0
-0.005717,-0.19885,0.026087,-0.095252,26.0
-0.004129,0.586948,0.027295,0.112588,20.0
0.003572,0.330078,0.02861,-0.014248,2.0
-0.001537,-0.073613,0.026773,0.056898,16.0
0.000559,0.277851,0.030732,0.219173,10.0
0.008616,0.410816,0.032337,-0.060612,-8.0
0.019618,0.560035,0.032132,0.019327,-35.0
0.022763,-0.096262,0.031279,0.090738,-40.0
0.020929,0.058552,0.033077,0.033449,-37.0
0.0251,0.338338,0.032541,-0.084061,-48.0
0.031148,0.398292,0.033037,-0.023307,-63.0
0.037034,0.327946,0.034154,0.082745,-77.0
0.042969,0.121704,0.042313,0.443002,-91.0
0.033664,-0.717919,0.048883,0.188264,-68.0
0.018811,-0.746164,0.056318,0.370524,-34.0
0.020168,0.177395,0.059113,0.019327,-42.0
0.024789,0.084399,0.060577,-0.000658,-53.0
0.025967,-0.147423,0.058896,-0.018778,-55.0
0.018289,-0.31636,0.05927,-0.016646,-37.0
0.013096,-0.201248,0.057988,-0.073136,-26.0
0.017203,0.334075,0.057047,0.045173,-38.0
0.029863,0.567496,0.057308,0.00174,-69.0
0.020631,-0.915368,0.05573,0.033183,-43.0
0.004818,-0.665426,0.056908,-0.0337,-8.0
0.019945,0.695931,0.054797,0.060095,-48.0
0.02982,-0.378446,0.056933,0.090738,-68.0
0.007216,-0.937218,0.056504,-0.003323,-14.0
0.00932,0.588813,0.056918,0.075017,-25.0
0.023927,0.58375,0.058197,-0.002257,-59.0
0.006636,-0.754158,0.057574,0.043575,-14.0
0.000587,0.344467,0.05816,-0.011317,-4.0
0.01432,0.513404,0.059801,0.048104,-37.0
0.009331,-0.330483,0.058359,-0.016113,-23.0
0.00273,-0.271595,0.059259,0.044907,-8.0
0.001433,0.050825,0.058377,-0.152808,-6.0
0.009407,0.407085,0.057537,0.089673,-26.0
0.016716,0.16567,0.058811,0.046506,-43.0
0.00613,-0.741101,0.061246,-0.108043,-15.0
-0.010878,-0.586553,0.059764,0.015063,23.0
-0.001598,0.505677,0.062949,0.036647,-2.0
0.003626,0.144087,0.063938,0.048104,-13.0
-0.003005,-0.28252,0.066289,0.069155,3.0
-0.008503,-0.196985,0.066909,-0.009451,16.0
-0.010791,-0.015524,0.066902,0.070754,21.0
-0.014928,-0.062422,0.06779,-0.00279,31.0
-0.011449,0.399891,0.065066,-0.070738,21.0
0.000997,0.755618,0.062104,-0.056615,-8.0
0.01198,0.613594,0.062661,-0.077399,-33.0
0.023743,0.674347,0.060995,0.096601,-60.0
0.024471,0.007925,0.061422,-0.048888,-60.0
0.020872,-0.127438,0.063119,0.068356,-52.0
0.020069,0.029775,0.064832,0.109391,-51.0
0.021098,0.018583,0.066289,0.019859,-54.0
0.022115,0.004994,0.065569,-0.071004,-57.0
0.016106,-0.287316,0.066189,0.045973,-42.0
0.012576,-0.179399,0.068392,0.117918,-35.0
0.013385,0.079337,0.069979,-0.012116,-38.0
0.016784,0.084399,0.068069,-0.132557,-47.0
0.015394,-0.29078,0.063925,-0.038496,-43.0
0.004463,-0.448259,0.062013,-0.173592,-17.0
0.00583,0.563499,0.056836,-0.169329,-24.0
0.027304,0.609863,0.050975,-0.371041,-74.0
0.019615,-0.27799,0.049469,-0.208765,-54.0
0.0147,0.167269,0.043415,0.070221,-44.0
0.021634,0.212834,0.04687,0.186399,-61.0
0.020644,-0.117579,0.04521,-0.141617,-58.0
0.01147,-0.373916,0.045846,0.035581,-37.0
0.005864,-0.25987,0.046859,0.025988,-25.0
0.010617,0.298369,0.044822,-0.110974,-38.0
0.022332,0.483027,0.04462,0.072619,-66.0
0.007862,-0.822905,0.046356,-0.021442,-28.0
-0.006044,-0.268131,0.04592,-0.045157,1.0
0.00949,0.568828,0.047506,0.130175,-37.0
0.020151,0.159542,0.047941,-0.168796,-61.0
-0.002498,-0.994507,0.047914,0.06729,-4.0
-0.008269,0.250672,0.046873,-0.05022,4.0
0.005967,0.470503,0.049842,0.079014,-29.0
0.011136,0.113444,0.050473,-0.031568,-40.0
0.002817,-0.66063,0.045178,-0.092854,-18.0
-0.018661,-0.549515,0.048199,0.089406,30.0
-0.012383,0.271722,0.042629,0.014264,13.0
-0.011243,-0.044036,0.042192,-0.053418,12.0
-0.019518,-0.410421,0.042121,0.03185,33.0
-0.023503,-0.196719,0.040004,-0.062211,41.0
-0.01374,0.388699,0.04235,0.073951,17.0
-0.013777,-0.179399,0.04536,0.138435,20.0
-0.017765,-0.267065,0.043111,-0.156272,30.0
-0.019136,0.262396,0.042966,0.182402,32.0
-0.015152,0.04896,0.045833,0.124046,24.0
-0.017504,-0.139429,0.046092,-0.129892,30.0
-0.02224,-0.108253,0.044333,0.008934,42.0
-0.019131,-0.026716,0.045593,0.100598,35.0
-0.01994,-0.06482,0.045498,0.052101,37.0
-0.019645,-0.0467,0.046814,0.057697,37.0
-0.021417,-0.056826,0.047148,0.052368,42.0
-0.02128,-0.081873,0.047323,-0.032634,42.0
-0.022057,-0.045901,0.047503,-0.003856,45.0
-0.022674,-0.015791,0.048026,0.038778,46.0
-0.02352,-0.035775,0.048141,-0.003589,49.0
-0.024047,-0.005399,0.047828,-0.085393,51.0
-0.025121,0.105983,0.043183,-0.290303,54.0
-0.020708,0.515003,0.035363,-0.254597,43.0
-0.009091,0.579753,0.028494,-0.323877,16.0
-0.003896,0.069744,0.01799,-0.290303,6.0
-0.008741,-0.049898,0.015426,-0.078199,18.0
-0.008426,0.142755,0.014798,0.009201,17.0
-0.003717,0.30956,0.014932,0.000941,6.0
0.006325,0.548843,0.013317,-0.088058,-17.0
0.018751,0.570693,0.01002,-0.201571,-46.0
0.019556,-0.019255,0.00664,-0.164,-46.0
0.016613,-0.121043,0.004586,-0.028637,-40.0
0.016794,-0.013925,0.006197,0.113654,-41.0
0.0131,-0.420547,0.006577,-0.101647,-32.0
0.004322,-0.353931,0.007552,0.090472,-12.0
0.005161,0.320219,0.007887,-0.213562,-16.0
0.019962,0.414546,0.007015,0.027853,-51.0
0.007751,-0.76535,0.007972,-0.016646,-19.0
-0.007754,-0.462648,0.008709,0.019859,15.0
0.00272,0.489422,0.010471,0.190395,-12.0
0.012285,0.268258,0.014064,0.098466,-34.0
0.011817,-0.072547,0.011647,-0.120566,-32.0
-0.002563,-0.757622,0.011985,0.135504,3.0
-0.011382,-0.074146,0.012825,-0.304425,21.0
-0.005088,0.193649,0.009694,0.050769,5.0
-0.008466,-0.381377,0.012253,-0.006787,15.0
-0.017455,-0.373383,0.012661,0.062493,37.0
-0.020761,-0.152486,0.009644,-0.199706,44.0
-0.00764,0.59734,0.01124,0.131241,11.0
-0.007222,-0.392302,0.01192,-0.191445,14.0
-0.019483,-0.392569,0.011564,-0.002257,43.0
-0.016023,0.296237,0.0116,0.181602,33.0
-0.010652,0.074274,0.013313,0.081679,22.0
-0.013804,-0.109052,0.013124,-0.104579,30.0
-0.014859,0.265327,0.014272,0.050769,31.0
-0.013778,-0.118379,0.013547,0.036647,31.0
-0.01307,0.096657,0.013688,0.006003,29.0
-0.014727,0.070543,0.012119,-0.179987,33.0
-0.012182,0.160874,0.010347,-0.253798,27.0
-0.007254,0.372712,0.005727,-0.081663,15.0
-0.003946,0.210969,0.000742,-0.249001,9.0
0.0008,0.23202,-0.002437,-0.070471,-1.0
0.006571,0.28318,-0.001963,0.003872,-15.0
0.013365,0.271989,-0.002788,-0.094986,-31.0
0.018079,0.160874,-0.00513,-0.027038,-42.0
0.0114,-0.489294,-0.002071,-0.0766,-24.0
0.000203,-0.449325,-0.003574,-0.002257,0.0
0.005439,0.643971,-0.0026,-0.1195,-15.0
0.016734,0.254136,-0.004824,-0.008652,-40.0
0.012389,-0.173803,-0.009587,-0.136554,-29.0
-0.000122,-0.554578,-0.009489,0.114987,0.0
-0.002446,0.27492,-0.009571,-0.26339,3.0
0.002486,0.00979,-0.011651,0.01,-7.0
0.002548,-0.010461,-0.011562,-0.039562,-7.0
0.000315,-0.089068,-0.011396,-0.023041,-1.0
-0.002814,-0.148222,-0.011306,-0.015314,5.0
-0.00714,-0.202048,-0.011207,-0.006787,15.0
-0.012102,-0.208976,-0.011708,-0.043292,27.0
-0.016662,-0.194054,-0.013471,-0.098716,38.0
-0.016425,0.192317,-0.015407,0.032916,36.0
-0.005793,0.289043,-0.013183,0.112588,12.0
-0.005375,-0.048832,-0.010813,-0.02837,12.0
-0.013201,-0.439199,-0.012095,-0.012915,32.0
-0.021443,-0.241751,-0.013192,-0.184784,51.0
-0.013412,0.773205,-0.014365,0.124313,29.0
-0.007976,0.089196,-0.016465,-0.273516,19.0
-0.006888,0.04443,-0.019717,-0.073669,17.0
-0.006702,0.150216,-0.020495,-0.022775,17.0
-0.003351,0.309294,-0.02399,-0.170395,8.0
0.003091,0.309294,-0.026857,-0.052085,-5.0
0.009842,0.360188,-0.026302,0.011599,-21.0
0.017077,0.33514,-0.027822,-0.067807,-38.0
0.02109,-0.107454,-0.025178,0.252481,-46.0
0.007127,-0.559374,-0.025579,-0.018778,-13.0
-0.00364,-0.201248,-0.024745,0.04091,10.0
0.005647,0.315422,-0.028212,-0.023041,-13.0
0.009803,0.105716,-0.027463,0.030784,-22.0
0.009487,-0.170339,-0.025008,0.235694,-20.0
0.006165,-0.157016,-0.020996,0.123513,-13.0
0.000897,-0.384575,-0.021908,-0.0337,0.0
-0.00518,-0.210575,-0.020882,0.047305,12.0
-0.007813,-0.135166,-0.020822,-0.028104,18.0
-0.011811,-0.195386,-0.020757,0.012931,28.0
-0.015025,-0.177,-0.022248,-0.04116,36.0
-0.008217,0.351395,-0.021646,0.059296,18.0
-0.004403,0.014853,-0.021434,0.006003,11.0
-0.012817,-0.453322,-0.021313,0.021725,32.0
-0.008212,0.552574,-0.01988,-0.003323,18.0
-0.005544,-0.057092,-0.024662,-0.30256,14.0
-0.007544,-0.099993,-0.023588,0.104328,19.0
-0.01024,0.169134,-0.024641,-0.129626,25.0
-0.007254,0.220295,-0.02819,-0.116303,18.0
-0.00078,0.252804,-0.033005,-0.109108,3.0
0.000102,0.036969,-0.033002,0.059562,2.0
0.000885,0.047361,-0.030919,0.074751,0.0
0.003738,0.162206,-0.030353,-0.032634,-6.0
0.006362,0.099854,-0.030253,0.001207,-12.0
0.00891,0.095324,-0.030462,0.004938,-18.0
0.011352,0.100387,-0.030449,-0.001724,-24.0
0.013391,0.084133,-0.030492,-0.005188,-29.0
0.008352,-0.341141,-0.034998,-0.201837,-16.0
0.001706,-0.306768,-0.034269,0.131241,-1.0
-0.003562,-0.216437,-0.030345,0.105927,10.0
-0.003653,0.104917,-0.029462,0.045973,9.0
-0.006579,-0.185527,-0.028428,0.00174,17.0
-0.009336,-0.126639,-0.028974,-0.040095,23.0
-0.010973,-0.075212,-0.030177,-0.064876,27.0
-0.012893,-0.097062,-0.031697,-0.079531,32.0
-0.011184,0.132096,-0.035351,-0.219957,28.0
-0.009191,-0.010994,-0.040272,-0.109108,24.0
-0.00824,0.089196,-0.044465,-0.251666,22.0
-0.010758,-0.153285,-0.047718,-0.085926,29.0
-0.01117,-0.000869,-0.052413,-0.231415,29.0
-0.013511,-0.104523,-0.05672,-0.154407,35.0
-0.011995,0.014853,-0.062986,-0.203436,32.0
-0.010391,0.125435,-0.068569,-0.265255,28.0
-0.007057,0.225624,-0.071199,-0.086193,20.0
-0.005982,-0.074945,-0.073466,-0.167997,19.0
-0.008148,0.060684,-0.076827,-0.20237,24.0
-0.009437,-0.03018,-0.079785,-0.069139,27.0
-0.005109,0.164072,-0.085332,-0.196775,17.0
-0.005303,-0.07681,-0.087035,0.004138,18.0
-0.001454,0.172065,-0.090543,-0.138686,9.0
-0.001807,-0.026716,-0.090656,0.049703,10.0
-0.000922,0.045762,-0.090523,0.00627,8.0
0.000432,0.058286,-0.090394,0.008135,5.0
0.002021,0.059618,-0.09032,0.000674,1.0
0.003275,0.036969,-0.090324,-0.000392,-1.0
0.003714,0.002595,-0.090326,0.000674,-2.0
0.003241,-0.028847,-0.090272,0.000941,-1.0
0.00218,-0.048565,-0.090263,0.000941,1.0
0.000785,-0.046434,-0.090228,0.001474,4.0
-0.000233,-0.027781,-0.090199,0.001474,6.0
-0.000477,0.007125,-0.090173,0.000141,7.0
7.9e-05,0.038568,-0.090169,0.001474,5.0
0.001355,0.078271,-0.090083,0.012398,2.0
0.007919,0.55737,-0.089327,0.040111,-14.0
0.025119,1.029009,-0.088505,0.002539,-56.0
0.037118,0.342069,-0.090011,0.240224,-82.0
0.039654,0.329012,-0.089732,-0.009451,-88.0
0.041878,0.400957,-0.087927,0.027587,-95.0
0.046949,0.118773,-0.087327,0.050769,-107.0
0.04319,-0.247613,-0.088005,0.002806,-98.0
0.037055,-0.280388,-0.088265,-0.045157,-85.0
0.033319,-0.169006,-0.088114,0.032916,-78.0
0.03433,0.1265,-0.088061,-0.061945,-82.0
0.040067,0.233352,-0.089796,-0.088058,-97.0
0.037399,-0.284918,-0.093032,0.10193,-90.0
0.029817,-0.301438,-0.092038,0.059829,-73.0
0.029887,0.062283,-0.091383,-0.060079,-75.0
0.032,0.082801,-0.092767,-0.106977,-81.0
0.034928,0.061484,-0.09538,-0.123497,-89.0
0.029599,-0.313962,-0.096707,0.039045,-76.0
0.024983,-0.239886,-0.096131,0.042242,-67.0
0.021738,0.011922,-0.094482,0.041976,-61.0
0.028061,0.201643,-0.095054,-0.018245,-77.0
0.030424,0.090794,-0.099128,-0.251932,-83.0
0.023674,-0.467977,-0.099723,0.076616,-66.0
0.019202,-0.170072,-0.096971,0.082745,-57.0
0.025241,0.069211,-0.098794,-0.079798,-73.0
0.024741,-0.132501,-0.10269,-0.121366,-72.0
0.016024,-0.337411,-0.10251,0.025455,-51.0
0.011341,-0.187659,-0.101062,0.054233,-42.0
0.016838,0.186188,-0.104304,-0.136288,-56.0
0.023279,0.264794,-0.106786,-0.060346,-72.0
0.011374,-0.759754,-0.105581,-0.057148,-41.0
0.001513,-0.035509,-0.10659,0.002006,-21.0
0.017659,0.57549,-0.107251,-0.017712,-61.0
0.015631,-0.798657,-0.108913,-0.05928,-52.0
-0.00334,-0.778939,-0.107631,0.03265,-8.0
0.005842,0.574424,-0.108914,0.023057,-35.0
0.018793,-0.053095,-0.108853,-0.110974,-63.0
-0.000985,-0.836228,-0.109701,0.020659,-14.0
-0.006772,0.243477,-0.110315,-0.077133,-4.0
0.00659,0.34873,-0.109276,-0.002257,-36.0
-0.00062,-0.629987,-0.111204,-0.139485,-16.0
-0.015273,-0.665426,-0.111662,0.000674,17.0
-0.003636,0.367382,-0.11351,-0.036631,-12.0
-0.002874,-0.148222,-0.113681,0.019327,-12.0
-0.010003,-0.298507,-0.112333,0.075284,4.0
-0.017864,-0.349668,-0.111115,0.011066,23.0
-0.024211,-0.309432,-0.11304,-0.065142,38.0
-0.026013,-0.057625,-0.113724,-0.034499,42.0
-0.020074,0.162739,-0.112791,0.031317,28.0
-0.022697,-0.052829,-0.113649,-0.078732,35.0
-0.021641,0.043631,-0.113055,-0.032634,33.0
-0.023424,0.047095,-0.112876,0.06649,38.0
-0.026091,-0.020853,-0.113605,0.03638,45.0
-0.026259,0.000997,-0.113245,-0.04569,46.0
-0.025392,-0.028048,-0.112932,-0.040361,45.0
-0.026439,-0.041904,-0.112609,0.045173,48.0
-0.028557,-0.027781,-0.112471,0.007336,54.0
-0.028727,-0.037374,-0.112141,0.017994,55.0
-0.028673,-0.07761,-0.112244,-0.023307,56.0
-0.030342,-0.017922,-0.11229,0.005204,60.0
-0.030533,-0.006997,-0.112209,-0.002523,62.0
-0.031387,-0.045901,-0.112413,-0.00732,65.0
-0.032558,-0.030446,-0.111883,0.065158,68.0
-0.032395,0.002329,-0.111611,0.058763,68.0
-0.032522,-0.021653,-0.111566,0.004405,70.0
-0.033444,-0.039772,-0.111352,-0.026771,73.0
-0.033814,-0.005132,-0.111164,-0.013715,75.0
-0.034524,0.008458,-0.111191,0.008402,77.0
-0.034028,-0.008063,-0.111388,0.017461,77.0
-0.035141,-0.018722,-0.111464,0.005737,81.0
-0.034367,0.011389,-0.112319,-0.019311,80.0
-0.034972,-0.03391,-0.113216,-0.01558,82.0
-0.035744,0.062283,-0.113913,-0.067274,85.0
-0.034792,0.043364,-0.114708,-0.005721,84.0
-0.03669,-0.045368,-0.121255,-0.457108,89.0
-0.029834,0.491288,-0.12891,-0.170128,73.0
-0.018251,0.398825,-0.134126,-0.257794,47.0
-0.021485,-0.116247,-0.142336,-0.247136,57.0
-0.028684,-0.329417,-0.142138,0.162683,75.0
-0.027782,0.36605,-0.14163,-0.15947,71.0
-0.023579,0.075606,-0.140675,0.074484,63.0
-0.023576,0.040699,-0.141885,-0.048621,64.0
-0.023913,0.004994,-0.142292,-0.043825,66.0
-0.023465,0.062283,-0.143356,-0.039029,65.0
-0.022004,0.062016,-0.143597,0.004671,62.0
-0.021412,0.001529,-0.143337,-0.008918,62.0
-0.022707,-0.046434,-0.142608,0.050769,66.0
-0.021163,0.045762,-0.139984,0.160552,62.0
-0.023007,-0.283319,-0.134743,0.076349,68.0
-0.032289,-0.367255,-0.133835,0.020659,91.0
-0.033382,0.112111,-0.13788,0.108325,93.0
-0.023604,0.22216,-0.142599,-0.488284,70.0
-0.016862,0.304231,-0.150325,-0.21969,55.0
-0.020321,-0.057625,-0.154702,-0.134156,65.0
-0.020338,0.087597,-0.154956,-0.01558,65.0
-0.01211,0.368981,-0.159246,-0.133889,46.0
-0.008874,0.075606,-0.16274,-0.152542,40.0
-0.013582,-0.199117,-0.164382,0.018794,52.0
-0.020384,-0.066152,-0.160808,0.121648,68.0
-0.011155,0.342335,-0.162927,0.000941,45.0
-0.012043,-0.060556,-0.161848,0.067823,49.0
-0.011401,0.1273,-0.163662,-0.01105,47.0
-0.010092,0.110779,-0.164623,-0.100582,45.0
-0.00679,0.125168,-0.165209,0.013464,37.0
-0.007003,-0.049365,-0.165855,-0.019311,39.0
-0.006543,0.034304,-0.165857,0.033449,37.0
-0.005758,0.038301,-0.16376,0.128843,36.0
-0.003547,0.075606,-0.157589,0.312968,31.0
-0.008536,-0.411487,-0.152376,0.089673,44.0
-0.015509,-0.285984,-0.148409,0.158953,60.0
-0.017786,-0.296642,-0.14435,0.07102,66.0
-0.024541,0.042831,-0.146517,-0.037696,81.0
-0.016181,0.287444,-0.143329,0.051568,61.0
-0.013563,-0.019788,-0.14472,-0.097917,57.0
-0.013696,0.000197,-0.144466,-0.005987,57.0
-0.015899,0.097456,-0.144863,0.011333,62.0
-0.014971,0.124369,-0.145126,0.000141,61.0
-0.012342,0.091327,-0.145037,0.026787,55.0
-0.012426,0.042298,-0.145177,0.019859,56.0
-0.011935,0.074007,-0.145104,0.016395,55.0
-0.012053,0.029508,-0.144686,0.004938,56.0
-0.010806,0.10545,-0.144274,-0.003056,53.0
-0.009544,0.100387,-0.143415,0.04091,50.0
-0.007545,0.309294,-0.140368,0.230631,45.0
0.003983,0.68847,-0.12932,0.574368,17.0
0.009128,0.542448,-0.124103,0.177072,6.0
0.018595,0.453183,-0.121747,-0.043559,-15.0
0.028526,0.440393,-0.121096,-0.024906,-38.0
0.037598,0.390032,-0.12514,-0.18958,-60.0
0.030035,-0.357662,-0.124545,0.052368,-40.0
0.023799,-0.167941,-0.122592,0.100864,-28.0
0.026905,0.358323,-0.121019,-0.048888,-38.0
0.035639,0.331144,-0.123691,-0.19864,-58.0
0.03175,-0.340608,-0.124412,0.139768,-48.0
0.026133,-0.131435,-0.121725,0.141899,-37.0
0.029885,0.231753,-0.120752,-0.028903,-47.0
0.036083,0.164072,-0.122657,-0.134955,-62.0
0.032315,-0.413353,-0.118309,0.387045,-53.0
0.021732,-0.718186,-0.107896,0.323893,-28.0
0.020905,-0.243083,-0.103771,0.22317,-28.0
0.018755,-0.068017,-0.097026,0.219173,-25.0
0.014549,-0.32915,-0.09258,0.158953,-14.0
0.013738,-0.09493,-0.086239,0.176006,-14.0
0.008345,-0.369653,-0.084246,0.117918,-1.0
0.002523,-0.298241,-0.079783,0.052368,11.0
-0.007926,-0.538057,-0.079902,-0.025173,36.0
-0.016751,-0.388039,-0.079631,0.032117,56.0
-0.014135,0.085732,-0.074865,0.228766,49.0
-0.017492,-0.131702,-0.073162,0.017728,58.0
-0.018309,0.242412,-0.074574,0.011866,59.0
-0.010204,0.27865,-0.071114,0.12831,40.0
-0.010257,-0.130103,-0.069513,0.020126,42.0
-0.017592,-0.287316,-0.071856,-0.187715,60.0
-0.014687,0.394295,-0.072606,0.114187,51.0
-0.009626,0.154212,-0.071766,0.003872,41.0
-0.01246,-0.135432,-0.073251,-0.102447,49.0
-0.010511,0.122503,-0.072706,0.006003,44.0
-0.008164,0.217897,-0.072809,0.07102,38.0
-0.006525,0.138225,-0.072519,0.004138,35.0
-0.004247,0.14835,-0.072167,-0.028903,30.0
-0.001918,0.234684,-0.070722,0.036114,24.0
0.001686,0.413747,-0.066304,0.267137,15.0
0.01107,0.541382,-0.061004,0.159486,-6.0
0.01775,0.375643,-0.061786,-0.148545,-21.0
0.030135,0.61386,-0.064995,-0.175191,-51.0
0.029906,-0.08134,-0.064686,0.079547,-49.0
0.030384,0.218963,-0.064433,-0.036897,-52.0
0.034329,0.318886,-0.063393,0.01453,-62.0
0.039637,0.24481,-0.063133,0.022524,-75.0
0.041215,0.180592,-0.063064,-0.005987,-80.0
0.043133,0.281848,-0.063092,-0.003323,-85.0
0.048952,0.290908,-0.063684,-0.010517,-100.0
0.05655,0.265594,-0.059252,0.38518,-119.0
0.049992,-0.666758,-0.052894,0.130441,-102.0
0.034348,-0.674486,-0.049947,0.172542,-67.0
0.031388,0.042032,-0.04782,-0.127494,-64.0
0.039472,0.374843,-0.052727,-0.178655,-85.0
0.047853,0.270657,-0.053043,0.254613,-105.0
0.042384,-0.529264,-0.053838,-0.195975,-91.0
0.032634,-0.390437,-0.05444,0.030784,-70.0
0.029829,0.045229,-0.053809,-0.021442,-66.0
0.042213,0.524062,-0.054906,-0.009451,-97.0
0.044362,-0.506614,-0.056113,-0.112839,-100.0
0.024292,-0.744832,-0.056737,-0.011317,-54.0
0.027296,0.521931,-0.061015,-0.190912,-66.0
0.0456,0.551508,-0.06427,-0.177856,-109.0
0.038634,-0.31183,-0.06357,-0.193311,-91.0
0.026814,-0.253209,-0.073653,-0.227418,-65.0
0.034508,0.329811,-0.069423,0.210647,-86.0
0.040522,0.124369,-0.069143,-0.218891,-100.0
0.039963,-0.281987,-0.073917,-0.050753,-99.0
0.027063,-0.386706,-0.071914,0.132573,-69.0
0.029795,0.24481,-0.073171,-0.195709,-79.0
0.038654,0.35326,-0.074822,-0.008119,-101.0
0.033594,-0.328351,-0.077339,0.053434,-87.0
0.02599,-0.293711,-0.076635,0.003605,-71.0
0.024837,-0.059757,-0.077771,-0.109375,-70.0
0.029824,0.226957,-0.080739,-0.074468,-83.0
0.040075,0.173398,-0.081474,-0.003056,-108.0
0.02359,-0.62972,-0.0826,-0.006254,-68.0
0.014729,-0.334213,-0.082618,-0.001458,-49.0
0.023767,0.484626,-0.0847,-0.009718,-73.0
0.03804,0.32315,-0.083365,-0.07207,-107.0
0.021528,-0.674752,-0.08395,0.120849,-65.0
0.01383,-0.185794,-0.083093,-0.146147,-50.0
0.017823,0.291707,-0.085723,0.100598,-62.0
0.028789,0.34873,-0.083083,0.133639,-88.0
0.017334,-0.556443,-0.087941,0.058497,-59.0
0.005923,-0.44293,-0.084346,0.021725,-33.0
0.01676,0.504344,-0.088225,0.075017,-62.0
0.026489,-0.048565,-0.086668,-0.047289,-83.0
0.007888,-0.73817,-0.087301,0.06729,-38.0
0.000938,0.189652,-0.087276,-0.161069,-25.0
0.015955,0.564298,-0.086718,0.077415,-62.0
0.01536,-0.654235,-0.089068,-0.164,-57.0
-0.001404,-0.659297,-0.087323,0.099265,-18.0
0.005703,0.577621,-0.088661,-0.02464,-39.0
0.018273,0.326347,-0.088469,0.009467,-68.0
-0.002843,-0.889787,-0.089208,0.003072,-14.0
-0.00075,0.58828,-0.089125,0.01,-24.0
0.012909,0.435863,-0.088386,0.033183,-56.0
-0.004951,-0.785068,-0.089271,0.017728,-10.0
-0.011279,0.415346,-0.089154,-0.042493,0.0
0.002035,0.352994,-0.089152,0.001207,-30.0
0.002127,-0.190856,-0.08491,0.351605,-28.0
-0.011775,-0.607604,-0.086312,-0.097917,4.0
-0.011654,0.313024,-0.081944,0.119516,1.0
-0.008598,-0.089068,-0.083946,-0.075801,-3.0
-0.013506,-0.26067,-0.08318,0.039844,8.0
-0.016765,-0.107987,-0.082365,0.07102,15.0
-0.020738,-0.297708,-0.080446,0.005737,25.0
-0.027509,-0.250544,-0.081067,-0.049687,42.0
-0.026661,0.141156,-0.081892,0.003605,39.0
-0.020785,0.010589,-0.081252,0.056631,26.0
-0.02063,-0.053895,-0.081315,0.02812,27.0
-0.024047,0.072941,-0.080981,-0.000392,35.0
-0.023973,0.027643,-0.080615,0.003872,36.0
-0.025277,-0.004066,-0.080009,0.029186,40.0
-0.026776,0.012721,-0.079503,0.056365,44.0
-0.02757,-0.026716,-0.079215,0.012931,46.0
-0.027855,-0.008063,-0.078948,-0.027837,48.0
-0.027636,-0.03391,-0.078298,0.0108,48.0
-0.027682,-0.098394,-0.077827,0.059829,49.0
-0.028933,-0.069083,-0.077174,0.020126,53.0
-0.030006,-0.049631,-0.076519,0.020126,56.0
-0.030627,-0.063754,-0.075795,0.033982,59.0
-0.031601,-0.027515,-0.075388,0.022791,62.0
-0.03204,-0.017656,-0.07526,0.002006,63.0
-0.03294,-0.006198,-0.075013,0.007336,66.0
-0.032945,0.015918,-0.074808,-0.009185,67.0
-0.034816,-0.00833,-0.074661,0.031051,73.0
-0.034237,-0.023784,-0.074595,0.011066,72.0
-0.035621,0.012188,-0.075381,-0.008918,76.0
-0.03558,0.051891,-0.07636,-0.049421,77.0
-0.03489,0.039101,-0.076712,-0.032367,77.0
-0.034876,-0.088801,-0.077691,-0.015314,78.0
-0.034435,-0.036308,-0.078232,-0.065675,78.0
-0.035937,-0.058691,-0.079219,-0.019577,82.0
-0.036913,0.001796,-0.080076,-0.047023,85.0
-0.036492,-0.001935,-0.08049,-0.037963,86.0
-0.037532,0.001263,-0.081348,-0.029703,89.0
-0.038703,0.067079,-0.081856,-0.024906,93.0
-0.03728,0.108647,-0.082255,-0.016113,90.0
-0.037105,0.079337,-0.083588,-0.009451,91.0
-0.037886,0.035903,-0.08416,-0.07207,94.0
-0.034729,0.02258,-0.084586,-0.004922,88.0
-0.037193,-0.12504,-0.088086,-0.311087,95.0
-0.0405,0.224825,-0.09834,-0.230615,103.0
-0.026623,0.58748,-0.103524,-0.239675,70.0
-0.01885,0.319686,-0.111162,-0.319614,54.0
-0.026427,-0.359261,-0.113843,-0.007053,75.0
